state,year,size_class,firm_count,establishment_count,source_url
LA,2021,10-19,9270,9830,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
LA,2021,100-499,2068,6243,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
LA,2021,20-99,8230,10735,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
LA,2021,5-9,14462,14658,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
LA,2021,500+,2312,19259,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
LA,2021,all,82931,107464,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
LA,2022,0-4,46578,46680,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
LA,2022,10-19,9294,9808,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
LA,2022,100-499,2155,6378,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
LA,2022,20-99,8549,11335,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
LA,2022,5-9,14435,14596,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
LA,2022,500+,2429,19364,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
LA,2022,all,83440,108161,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MA,2017,0-4,83268,83363,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MA,2017,10-19,15234,15829,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MA,2017,100-499,3674,8797,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MA,2017,20-99,13915,16946,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MA,2017,5-9,24630,24868,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MA,2017,500+,3357,30025,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MA,2017,all,144078,179828,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MA,2018,0-4,83889,84008,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MA,2018,10-19,15511,16084,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MA,2018,100-499,3650,8568,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MA,2018,20-99,14136,17050,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MA,2018,5-9,24485,24746,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MA,2018,500+,3365,29851,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MA,2018,all,145036,180307,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MA,2019,0-4,84149,84286,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MA,2019,10-19,15478,16042,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MA,2019,100-499,3680,8785,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MA,2019,20-99,14237,17060,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MA,2019,5-9,24395,24648,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MA,2019,500+,3389,30240,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MA,2019,all,145328,181061,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MA,2020,0-4,83466,83634,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MA,2020,10-19,15366,15884,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MA,2020,100-499,3623,8357,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MA,2020,20-99,13989,16698,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MA,2020,5-9,23924,24175,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MA,2020,500+,3444,30708,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MA,2020,all,143812,179456,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MA,2021,0-4,87383,87585,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MA,2021,10-19,14513,15076,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MA,2021,100-499,3397,8198,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MA,2021,20-99,12555,15382,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MA,2021,5-9,23965,24258,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MA,2021,500+,3337,29589,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MA,2021,all,145150,180088,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MA,2022,0-4,86641,86763,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MA,2022,10-19,15270,15884,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MA,2022,100-499,3622,8661,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MA,2022,20-99,14105,17148,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MA,2022,5-9,24326,24570,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MA,2022,500+,3529,29893,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MA,2022,all,147493,182919,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MD,2017,0-4,62765,62838,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MD,2017,10-19,11859,12341,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MD,2017,100-499,2917,6935,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MD,2017,20-99,11374,13717,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MD,2017,5-9,18100,18250,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MD,2017,500+,2959,25365,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MD,2017,all,109974,139446,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MD,2018,0-4,63145,63231,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MD,2018,10-19,12012,12464,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MD,2018,100-499,2895,6962,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MD,2018,20-99,11400,13544,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MD,2018,5-9,18018,18180,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MD,2018,500+,2993,25116,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MD,2018,all,110463,139497,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MD,2019,0-4,62840,62945,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MD,2019,10-19,12049,12525,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MD,2019,100-499,2936,6880,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MD,2019,20-99,11491,13547,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MD,2019,5-9,17896,18053,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MD,2019,500+,3029,25499,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MD,2019,all,110241,139449,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
MD,2020,0-4,63546,63657,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MD,2020,10-19,12044,12490,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MD,2020,100-499,2939,6834,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MD,2020,20-99,11469,13425,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MD,2020,5-9,17501,17657,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MD,2020,500+,3042,25671,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MD,2020,all,110541,139734,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
MD,2021,0-4,66106,66246,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MD,2021,10-19,11856,12345,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MD,2021,100-499,2779,6592,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MD,2021,20-99,10610,12680,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MD,2021,5-9,18086,18271,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MD,2021,500+,2988,25083,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MD,2021,all,112425,141217,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
MD,2022,0-4,65856,65936,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MD,2022,10-19,12205,12701,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MD,2022,100-499,2964,6944,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MD,2022,20-99,11321,13633,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MD,2022,5-9,18037,18206,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MD,2022,500+,3109,25061,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MD,2022,all,113492,142481,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
ME,2017,0-4,21125,21138,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
ME,2017,10-19,3257,3432,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
ME,2017,100-499,654,2352,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
ME,2017,20-99,2670,3814,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
ME,2017,5-9,5350,5402,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
ME,2017,500+,1134,5484,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
ME,2017,all,34190,41622,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
ME,2018,0-4,21223,21247,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
ME,2018,10-19,3366,3553,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
ME,2018,100-499,623,2290,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
ME,2018,20-99,2703,3761,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
ME,2018,5-9,5337,5394,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
ME,2018,500+,1156,5482,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
ME,2018,all,34408,41727,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
ME,2019,0-4,21252,21279,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
ME,2019,10-19,3322,3498,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
ME,2019,100-499,633,2309,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
ME,2019,20-99,2726,3702,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
ME,2019,5-9,5367,5433,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
ME,2019,500+,1169,5622,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
ME,2019,all,34469,41843,https://www2.census.gov/programs-surveys/susb/tables/2019/us_state_naics_detailedsizes_2019.xlsx
ME,2020,0-4,21082,21111,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
ME,2020,10-19,3212,3370,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
ME,2020,100-499,639,2242,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
ME,2020,20-99,2731,3721,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
ME,2020,5-9,5417,5489,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
ME,2020,500+,1199,5713,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
ME,2020,all,34280,41646,https://www2.census.gov/programs-surveys/susb/tables/2020/us_state_naics_detailedsizes_2020.xlsx
ME,2021,0-4,22124,22175,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
ME,2021,10-19,3168,3335,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
ME,2021,100-499,614,2183,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
ME,2021,20-99,2541,3543,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
ME,2021,5-9,5496,5567,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
ME,2021,500+,1187,5716,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
ME,2021,all,35130,42519,https://www2.census.gov/programs-surveys/susb/tables/2021/us_state_naics_detailedsizes_2021.xlsx
ME,2022,0-4,21949,21973,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
ME,2022,10-19,3282,3464,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
ME,2022,100-499,640,2291,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
ME,2022,20-99,2764,3921,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
ME,2022,5-9,5657,5723,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
ME,2022,500+,1241,5813,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
ME,2022,all,35533,43185,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.xlsx
MI,2017,0-4,98742,98881,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MI,2017,10-19,19769,20729,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MI,2017,100-499,4050,12003,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MI,2017,20-99,17610,23031,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MI,2017,5-9,30562,30853,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MI,2017,500+,3359,37056,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MI,2017,all,174092,222553,https://www2.census.gov/programs-surveys/susb/tables/2017/us_state_naics_detailedsizes_2017.xlsx
MI,2018,0-4,99033,99181,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MI,2018,10-19,19954,20878,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MI,2018,100-499,4019,11677,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MI,2018,20-99,17806,22880,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
MI,2018,5-9,30619,30960,https://www2.census.gov/programs-surveys/susb/tables/2018/us_state_naics_detailedsizes_2018.xlsx
